season,position,pff_player_id,wick_score,capped_wick_score
2024,LB,102118,49.7,49.7
2024,LB,156945,49.5,49.5
2024,LB,183924,49.4,49.4
2024,LB,86729,49.3,49.3
2024,LB,157735,49.3,49.3
2024,LB,150571,49.3,49.3
2024,LB,143001,49.2,49.2
2024,LB,129833,49.1,49.1
2024,LB,170366,48.8,48.8
2024,LB,144087,48.4,48.4
2024,LB,130354,48.1,48.1
2024,LB,165778,47.9,47.9
2024,LB,145013,47.9,47.9
2024,LB,175071,47.7,47.7
2024,LB,146884,47.5,47.5
2024,LB,131744,47.5,47.5
2024,LB,157254,47.4,47.4
2024,LB,146724,47.2,47.2
2024,LB,156452,47.2,47.2
2024,LB,124005,47.2,47.2
2024,LB,164501,47,47
2024,LB,163746,46.9,46.9
2024,LB,146040,46.9,46.9
2024,LB,122461,46.8,46.8
2024,LB,170479,46.5,46.5
2024,LB,54193,46.5,46.5
2024,LB,121664,46.3,46.3
2024,LB,157032,46,46
2024,LB,82560,46,46
2024,LB,103830,46,46
2024,LB,173191,45.2,45.2
2024,LB,157136,45.1,45.1
2024,LB,102046,44.9,44.9
2024,LB,99728,44.8,44.8
2024,LB,99748,44.4,44.4
2024,LB,156669,43.9,43.9
2024,LB,71410,43.9,43.9
2024,LB,123067,43.9,43.9
2024,LB,156889,43.6,43.6
2024,LB,124285,43.2,43.2
2024,LB,142172,43,43
2024,LB,147100,43,43
2024,LB,162623,42.9,42.9
2024,LB,99378,42.7,42.7
2024,LB,133208,42.6,42.6
2024,LB,145069,42.5,42.5
2024,LB,147861,42.4,42.4
2024,LB,158770,42.3,42.3
2024,LB,170295,41.9,41.9
2024,LB,98640,41.9,41.9
2024,LB,142289,41.9,41.9
2024,LB,122213,41.7,41.7
2024,LB,101503,41.4,41.4
2024,LB,169147,41.3,41.3
2024,LB,99020,41.2,41.2
2024,LB,98782,41.2,41.2
2024,LB,146184,41.2,41.2
2024,LB,148468,41.2,41.2
2024,LB,171359,41.2,41.2
2024,LB,159431,41,41
2024,LB,97881,40.9,40.9
2024,LB,170988,40.9,40.9
2024,LB,160799,40.8,40.8
2024,LB,121850,40.7,40.7
2024,LB,148507,40.6,40.6
2024,LB,124137,40.3,40.3
2024,LB,170102,40.2,40.2
2024,LB,100559,40.2,40.2
2024,LB,101504,39.8,39.8
2024,LB,173344,39.5,39.5
2024,LB,101514,39,39
2024,LB,156458,38.9,38.9
2024,LB,163967,38.9,38.9
2024,LB,156403,38.9,38.9
2024,LB,143026,38.8,38.8
2024,LB,162887,38.7,38.7
2024,LB,122986,38.4,38.4
2024,LB,102695,38.4,38.4
2024,LB,155386,38.4,38.4
2024,LB,169223,38.2,38.2
2024,LB,145314,38.2,38.2
2024,LB,70879,38,38
2024,LB,99789,38,38
2024,LB,82646,37.9,37.9
2024,LB,145230,37.6,37.6
2024,LB,144145,37.5,37.5
2024,LB,146094,37.5,37.5
2024,LB,156454,37.3,37.3
2024,LB,172364,36.7,36.7
2024,LB,156243,36.4,36.4
2024,LB,157430,36.4,36.4
2024,LB,188483,36.4,36.4
2024,LB,122424,36.4,36.4
2024,LB,74119,36.3,36.3
2024,LB,129589,36.2,36.2
2024,LB,146557,35.3,35.3
2024,LB,102668,35,35
2024,LB,143761,34.4,34.4
2024,LB,157169,34.4,34.4
2024,LB,145551,34.4,34.4
2024,LB,146160,34.3,34.3
2024,LB,174742,34.1,34.1
2024,LB,163143,34.1,34.1
2024,LB,144699,34,34
2024,LB,86267,33.1,33.1
2024,LB,158122,32.8,32.8
2024,LB,100461,32.8,32.8
2024,LB,53549,32.7,32.7
2024,LB,122212,32.6,32.6
2024,LB,157590,32.5,32.5
2024,LB,162666,32.4,32.4
2024,LB,174322,32.4,32.4
2024,LB,101510,32.4,32.4
2024,LB,129603,31.9,31.9
2024,LB,146721,31.8,31.8
2024,LB,97730,31.8,31.8
2024,LB,128170,31.7,31.7
2024,LB,150929,31.7,31.7
2024,LB,147163,31.6,31.6
2024,LB,123817,31.4,31.4
2024,LB,170491,31.4,31.4
2024,LB,72538,31.3,31.3
2024,LB,129845,30.9,30.9
2024,LB,130498,30.6,30.6
2024,LB,128273,30.3,30.3
2024,LB,104575,30.2,30.2
2024,LB,183638,30,30
2024,LB,173560,29.7,29.7
2024,LB,122949,28.5,28.5
2024,LB,145120,28.4,28.4
2024,LB,174184,28.2,28.2
2024,LB,99001,28.2,28.2
2024,LB,151101,28.1,28.1
2024,LB,169947,27.7,27.7
2024,LB,147492,27,27
2024,LB,100485,26.8,26.8
2024,LB,174685,26.4,26.4
2024,LB,98125,26.1,26.1
2024,LB,162449,26,26
2024,LB,157359,26,26
2024,LB,157783,25.3,25.3
2024,LB,122396,25,25
2024,LB,144157,25,25
2024,LB,123055,24.7,24.7
2024,LB,175744,24.7,24.7
2024,LB,131350,24.1,24.1
2024,LB,139541,23.8,23.8
2024,LB,162906,23.8,23.8
2024,LB,141493,23.8,23.8
2024,LB,97546,23.8,23.8
2024,LB,102111,23.6,23.6
2024,LB,163936,23.5,23.5
2024,LB,148812,23.5,23.5
2024,LB,163069,22.9,22.9
2024,LB,162120,22.9,22.9
2024,LB,144482,22.7,22.7
2024,LB,124345,22.3,22.3
2024,LB,145018,21.9,21.9
2024,LB,170110,21.3,21.3
2024,LB,100987,20.9,20.9
2024,LB,103763,20.8,20.8
2024,LB,159623,20.7,20.7
2024,LB,174198,20.5,20.5
2024,LB,138461,20.2,20.2
2024,LB,77160,20.1,20.1
2024,LB,176394,19.8,19.8
2024,LB,131853,19.7,19.7
2024,LB,173486,19.2,19.2
2024,LB,157870,18.1,18.1
2024,LB,146889,18,18
2024,LB,162488,17.9,17.9
2024,LB,122963,17.7,17.7
2024,LB,102848,17.7,17.7
2024,LB,158734,17.6,17.6
2024,LB,128105,16.9,16.9
2024,LB,163695,15.9,15.9
2024,LB,129837,15.9,15.9
2024,LB,124006,15.3,15.3
2024,LB,121461,14.2,14.2
2024,LB,99008,13.3,13.3
2024,LB,101520,5.5,5.5
2024,LB,171855,0.1,0.1
2024,LB,162888,0,0
2019,LB,101172,31.8,31.8
2019,LB,43475,35.5,35.5
2019,LB,57851,34,34
2023,LB,81318,41.1,41.1
2023,LB,123454,11.1,11.1
2023,LB,147555,40.9,40.9
2023,LB,156725,39,39
2023,LB,101172,37.6,37.6
2023,LB,146136,33.3,33.3
2023,LB,170102,62.2,62.2
2023,LB,98990,56,56
2023,LB,81439,13.5,13.5
2023,LB,81176,33.1,33.1
2023,LB,145978,61.9,61.9
2023,LB,163069,25.8,25.8
2023,LB,102668,46,46
2023,LB,77185,36,36
2023,LB,129833,28.9,28.9
2023,LB,124137,40.1,40.1
2023,LB,123323,38.1,38.1
2023,LB,123012,45.2,45.2
2023,LB,79542,41.4,41.4
2023,LB,70424,14.3,14.3
2023,LB,81307,28.7,28.7
2023,LB,102848,45.7,45.7
2023,LB,156181,36.4,36.4
2023,LB,103830,32.6,32.6
2023,LB,101002,55.7,55.7
2023,LB,156889,36.6,36.6
2023,LB,146184,30.6,30.6
2023,LB,173486,8.9,8.9
2023,LB,156454,44.3,44.3
2023,LB,77128,25.3,25.3
2023,LB,108192,31.9,31.9
2023,LB,124001,39.2,39.2
2023,LB,77200,23.5,23.5
2023,LB,139005,54.4,54.4
2023,LB,101510,29.2,29.2
2023,LB,81302,35,35
2023,LB,128170,55.3,55.3
2023,LB,99266,22.6,22.6
2023,LB,97902,38.3,38.3
2023,LB,146640,46.8,46.8
2023,LB,172364,53.3,53.3
2023,LB,75816,44.2,44.2
2023,LB,97688,35,35
2023,LB,129837,19.5,19.5
2023,LB,128273,31.5,31.5
2023,LB,129609,14.2,14.2
2023,LB,144459,31,31
2023,LB,168129,33.5,33.5
2023,LB,122212,39.6,39.6
2023,LB,156179,15.4,15.4
2023,LB,129603,22.6,22.6
2023,LB,81352,29.9,29.9
2023,LB,98123,33.9,33.9
2023,LB,100485,35,35
2023,LB,86008,48.8,48.8
2023,LB,109113,20.5,20.5
2023,LB,130573,49.7,49.7
2023,LB,128223,11.7,11.7
2023,LB,121776,19.7,19.7
2023,LB,99728,37.3,37.3
2023,LB,157552,27.1,27.1
2023,LB,124006,39.6,39.6
2023,LB,151168,31.7,31.7
2023,LB,130562,28.5,28.5
2023,LB,99021,33.9,33.9
2023,LB,75820,28.4,28.4
2023,LB,101503,40.5,40.5
2023,LB,101504,31.9,31.9
2023,LB,87272,48.8,48.8
2023,LB,97730,28.2,28.2
2023,LB,97546,34.9,34.9
2023,LB,122378,25.5,25.5
2023,LB,121804,31.3,31.3
2023,LB,146094,37.2,37.2
2023,LB,71410,37,37
2023,LB,103763,48.7,48.7
2023,LB,157614,30.8,30.8
2023,LB,146280,52.9,52.9
2023,LB,156458,16.5,16.5
2023,LB,124345,26.3,26.3
2023,LB,99748,49,49
2023,LB,173344,34,34
2023,LB,83821,58.5,58.5
2023,LB,146521,62.7,62.7
2023,LB,145230,30.6,30.6
2023,LB,146519,23.7,23.7
2023,LB,97883,15.5,15.5
2023,LB,99763,39.3,39.3
2023,LB,76668,72.3,72.3
2023,LB,174322,26.4,26.4
2023,LB,157254,23.6,23.6
2023,LB,77103,30.4,30.4
2023,LB,100987,31,31
2023,LB,174685,19.3,19.3
2023,LB,148507,27,27
2023,LB,123909,35.1,35.1
2023,LB,131716,27.7,27.7
2023,LB,81458,48.2,48.2
2023,LB,123973,45.1,45.1
2023,LB,157590,21.8,21.8
2023,LB,81242,37.5,37.5
2023,LB,82557,19.2,19.2
2023,LB,104546,47.2,47.2
2023,LB,151095,35.9,35.9
2023,LB,101520,35.1,35.1
2023,LB,54193,56.6,56.6
2023,LB,148369,51.2,51.2
2023,LB,156452,40.7,40.7
2023,LB,158770,18.9,18.9
2023,LB,97881,23.3,23.3
2023,LB,163264,30.6,30.6
2023,LB,81243,39.8,39.8
2023,LB,102046,31.2,31.2
2023,LB,99020,45.6,45.6
2023,LB,146721,49.6,49.6
2023,LB,129644,46.4,46.4
2023,LB,81284,48.2,48.2
2023,LB,104514,32.6,32.6
2023,LB,156661,37.6,37.6
2023,LB,81249,59.1,59.1
2023,LB,144092,28,28
2023,LB,156530,48.5,48.5
2023,LB,144145,43.2,43.2
2023,LB,130354,38.8,38.8
2023,LB,122986,26.4,26.4
2023,LB,98536,25.8,25.8
2023,LB,57759,22.1,22.1
2023,LB,98782,24,24
2023,LB,101508,34.4,34.4
2023,LB,101514,30.5,30.5
2023,LB,123224,38.1,38.1
2023,LB,144353,30.6,30.6
2023,LB,163936,45.9,45.9
2023,LB,108177,66.8,66.8
2023,LB,77102,33.9,33.9
2023,LB,106077,50.4,50.4
2023,LB,121850,53.4,53.4
2023,LB,175407,22.1,22.1
2023,LB,157032,41.6,41.6
2023,LB,129932,44.4,44.4
2023,LB,124119,22.1,22.1
2023,LB,149135,21.3,21.3
2023,LB,156669,49.2,49.2
2023,LB,98125,22.1,22.1
2023,LB,146423,53.6,53.6
2023,LB,72388,23.1,23.1
2023,LB,99368,42.1,42.1
2023,LB,122699,52.1,52.1
2023,LB,146306,26,26
2023,LB,86267,29,29
2023,LB,171855,4.2,4.2
2023,LB,99729,56.7,56.7
2023,LB,98991,20.9,20.9
2023,LB,144087,42.9,42.9
2023,LB,147163,62.3,62.3
2023,LB,146610,25.9,25.9
2023,LB,102847,38.3,38.3
2023,LB,77266,53,53
2023,LB,156945,30.8,30.8
2023,LB,99823,31.8,31.8
2023,LB,101518,28,28
2023,LB,157870,39.7,39.7
2023,LB,123067,35.1,35.1
2023,LB,125348,32.4,32.4
2023,LB,145740,40.9,40.9
2023,LB,124004,28.5,28.5
2023,LB,81342,24.1,24.1
2023,LB,99789,40.8,40.8
2023,LB,99743,42.8,42.8
2023,LB,100457,49.3,49.3
2023,LB,72354,43.5,43.5
2023,LB,60689,16.7,16.7
2023,LB,101079,27.2,27.2
2023,LB,122461,43.9,43.9
2023,LB,124277,47.8,47.8
2023,LB,83784,43.6,43.6
2023,LB,100461,56.5,56.5
2023,LB,122963,22.4,22.4
2023,LB,162449,41.6,41.6
2023,LB,121664,38.3,38.3
2023,LB,145013,35.7,35.7
2023,LB,147127,46.4,46.4
2023,LB,157400,29.8,29.8
2023,LB,81460,28.2,28.2
2023,LB,97751,51.7,51.7
2023,LB,58203,27.8,27.8
2023,LB,128105,18.9,18.9
2023,LB,128090,61.7,61.7
2023,LB,88501,38,38
2023,LB,146301,23.7,23.7
2023,LB,83390,35.1,35.1
2023,LB,98150,31.7,31.7
2023,LB,98640,39.3,39.3
2023,LB,129582,52.7,52.7
2023,LB,91394,35.1,35.1
2023,LB,181163,33.1,33.1
2023,LB,99008,56.5,56.5
2023,LB,146302,38.1,38.1
2023,LB,97723,24.6,24.6
2023,LB,83346,40.1,40.1
2023,LB,146040,34.6,34.6
2023,LB,79192,34.7,34.7
2023,LB,146427,26,26
2023,LB,72169,28.2,28.2
2023,LB,97728,31.4,31.4
2023,LB,82560,31.9,31.9
2023,LB,99016,6,6
2023,LB,97709,25.9,25.9
2023,LB,77254,34,34
2023,LB,170479,46.4,46.4
2023,LB,146701,24.9,24.9
2023,LB,144702,29.2,29.2
2023,LB,97918,40.2,40.2
2023,LB,98998,24.7,24.7
2023,LB,81349,30.2,30.2
2023,LB,122424,31.8,31.8
2023,LB,131853,36.4,36.4
2023,LB,162666,20.6,20.6
2023,LB,123007,40,40
2023,LB,122396,39,39
2023,LB,158122,20.6,20.6
2023,LB,74119,34.3,34.3
2023,LB,174184,33.9,33.9
2023,LB,98988,39.5,39.5
2023,LB,70946,22.9,22.9
2023,LB,98532,48.2,48.2
2023,LB,81351,27.6,27.6
2023,LB,123817,27.8,27.8
2023,LB,131662,4.4,4.4
2023,LB,98170,34.9,34.9
2023,LB,139541,24.5,24.5
2023,LB,157359,32.2,32.2
2023,LB,131350,64.8,64.8
2023,LB,99017,38.8,38.8
2023,LB,105332,11.6,11.6
2023,LB,156766,47,47
2023,LB,129458,47.8,47.8
2023,LB,98781,39.2,39.2
2023,LB,122674,51,51
2023,LB,105386,27,27
2023,LB,158734,26.2,26.2
2023,LB,157505,32.4,32.4
2023,LB,128304,14,14
2023,LB,145382,50.2,50.2
2023,LB,146724,26.9,26.9
2023,LB,77236,46.2,46.2
2023,LB,145120,30.4,30.4
2023,LB,99001,42.5,42.5
2023,LB,146889,27.1,27.1
2023,LB,146160,35.7,35.7
2021,LB,81318,36.6,36.6
2021,LB,81291,6.1,6.1
2021,LB,101172,39.2,39.2
2021,LB,101343,47.5,47.5
2021,LB,82646,30.2,30.2
2022,LB,81318,39.7,39.7
2022,LB,123454,46.9,46.9
2022,LB,81291,30.5,30.5
2022,LB,101172,30,30
2022,LB,146136,31.9,31.9
2022,LB,98990,22.5,22.5
2022,LB,145595,26.1,26.1
2022,LB,81439,20.8,20.8
2022,LB,81176,29.1,29.1
2022,LB,145978,58.8,58.8
2022,LB,163069,51.9,51.9
2022,LB,77185,50,50
2022,LB,124137,29.5,29.5
2022,LB,123323,54.9,54.9
2022,LB,84540,17.3,17.3
2022,LB,123012,41.2,41.2
2022,LB,81307,30.9,30.9
2022,LB,99793,43.6,43.6
2022,LB,156181,15,15
2022,LB,101002,41,41
2022,LB,156889,19.5,19.5
2022,LB,146184,54,54
2022,LB,156454,37,37
2022,LB,77128,24.5,24.5
2022,LB,108192,50,50
2022,LB,124001,19.9,19.9
2022,LB,97718,43.8,43.8
2022,LB,101510,21.4,21.4
2022,LB,81302,32.8,32.8
2022,LB,128170,49.9,49.9
2022,LB,99266,26.4,26.4
2022,LB,97902,26.5,26.5
2022,LB,146640,46.5,46.5
2022,LB,129837,13.4,13.4
2022,LB,128273,50.6,50.6
2022,LB,129609,16.3,16.3
2022,LB,100407,22.2,22.2
2022,LB,122212,43.7,43.7
2022,LB,144431,48.7,48.7
2022,LB,81352,29.5,29.5
2022,LB,146884,16.5,16.5
2022,LB,86008,29.5,29.5
2022,LB,130573,45.8,45.8
2022,LB,128223,22.1,22.1
2022,LB,145227,64.3,64.3
2022,LB,130562,40.8,40.8
2022,LB,99021,25.8,25.8
2022,LB,75820,28.8,28.8
2022,LB,128264,16.9,16.9
2022,LB,101503,23.1,23.1
2022,LB,101504,22.7,22.7
2022,LB,87272,42.1,42.1
2022,LB,97730,31.8,31.8
2022,LB,97546,63.1,63.1
2022,LB,122378,26.3,26.3
2022,LB,121804,34.7,34.7
2022,LB,146094,38.6,38.6
2022,LB,71410,46.9,46.9
2022,LB,157614,50.2,50.2
2022,LB,146280,38.6,38.6
2022,LB,77152,29.6,29.6
2022,LB,156458,24.6,24.6
2022,LB,124345,27.9,27.9
2022,LB,83821,18.3,18.3
2022,LB,146521,38.4,38.4
2022,LB,145230,31.4,31.4
2022,LB,99763,42.5,42.5
2022,LB,76668,31.2,31.2
2022,LB,77103,23,23
2022,LB,123909,32.1,32.1
2022,LB,131716,3.4,3.4
2022,LB,81458,33.7,33.7
2022,LB,81242,31.3,31.3
2022,LB,82557,13.4,13.4
2022,LB,151095,72.6,72.6
2022,LB,101520,21.1,21.1
2022,LB,101226,53.3,53.3
2022,LB,54193,47.2,47.2
2022,LB,148369,47.2,47.2
2022,LB,156452,41.3,41.3
2022,LB,81425,26.2,26.2
2022,LB,158770,45.3,45.3
2022,LB,97881,24.6,24.6
2022,LB,81243,40,40
2022,LB,99020,18.9,18.9
2022,LB,146721,38.6,38.6
2022,LB,129644,26.6,26.6
2022,LB,99108,10.8,10.8
2022,LB,104514,26.9,26.9
2022,LB,81249,18,18
2022,LB,144092,49.5,49.5
2022,LB,156530,55.2,55.2
2022,LB,130354,52.7,52.7
2022,LB,98536,35.2,35.2
2022,LB,57759,9.8,9.8
2022,LB,98782,32.2,32.2
2022,LB,101508,19.9,19.9
2022,LB,123224,25.7,25.7
2022,LB,144353,32.6,32.6
2022,LB,77102,31.4,31.4
2022,LB,121850,37.7,37.7
2022,LB,157032,35.6,35.6
2022,LB,129932,34.4,34.4
2022,LB,156669,39.7,39.7
2022,LB,98125,34.9,34.9
2022,LB,72388,32.3,32.3
2022,LB,77160,41.9,41.9
2022,LB,99368,22.4,22.4
2022,LB,122699,21.7,21.7
2022,LB,147348,30.7,30.7
2022,LB,99729,31.2,31.2
2022,LB,98991,28.6,28.6
2022,LB,146557,26.2,26.2
2022,LB,144087,37.3,37.3
2022,LB,147163,42.7,42.7
2022,LB,102847,39.6,39.6
2022,LB,77266,44.4,44.4
2022,LB,99823,24.7,24.7
2022,LB,101518,38.1,38.1
2022,LB,123067,47.5,47.5
2022,LB,97536,29.2,29.2
2022,LB,125348,54.8,54.8
2022,LB,146250,15.6,15.6
2022,LB,97740,44.7,44.7
2022,LB,145740,37.7,37.7
2022,LB,124004,39,39
2022,LB,81342,29.6,29.6
2022,LB,99789,25.4,25.4
2022,LB,99743,32.1,32.1
2022,LB,100457,25.2,25.2
2022,LB,101079,31.7,31.7
2022,LB,122461,25,25
2022,LB,124277,39,39
2022,LB,100461,12.1,12.1
2022,LB,122963,45.3,45.3
2022,LB,73825,16.1,16.1
2022,LB,157627,23.9,23.9
2022,LB,121664,22.9,22.9
2022,LB,70521,6.1,6.1
2022,LB,81460,51.6,51.6
2022,LB,58203,53,53
2022,LB,128090,36.4,36.4
2022,LB,146301,0,0
2022,LB,98640,51.1,51.1
2022,LB,99008,21.4,21.4
2022,LB,146302,22.7,22.7
2022,LB,97723,34.1,34.1
2022,LB,146040,1.3,1.3
2022,LB,79192,24.2,24.2
2022,LB,72169,24.1,24.1
2022,LB,97728,31.7,31.7
2022,LB,82560,29.9,29.9
2022,LB,99016,37.6,37.6
2022,LB,97709,26.7,26.7
2022,LB,124066,51.9,51.9
2022,LB,77254,32.7,32.7
2022,LB,146701,18.4,18.4
2022,LB,144702,36.5,36.5
2022,LB,98998,33.9,33.9
2022,LB,81349,27.3,27.3
2022,LB,146226,34.7,34.7
2022,LB,123007,57.5,57.5
2022,LB,130475,30.9,30.9
2022,LB,158122,20.9,20.9
2022,LB,98532,52.2,52.2
2022,LB,123817,68.2,68.2
2022,LB,98170,45.9,45.9
2022,LB,147100,35.1,35.1
2022,LB,99017,52.4,52.4
2022,LB,105332,45.1,45.1
2022,LB,156766,33.7,33.7
2022,LB,129458,46.8,46.8
2022,LB,98781,45.3,45.3
2022,LB,122674,47.9,47.9
2022,LB,128304,56,56
2022,LB,124003,15.3,15.3
2022,LB,151101,31.4,31.4
2022,LB,77236,30.6,30.6
2022,LB,146160,35.2,35.2
2021,LB,77091,40,40
2021,LB,98990,8.8,8.8
2021,LB,145595,13.7,13.7
2021,LB,102668,18.8,18.8
2021,LB,77185,33.6,33.6
2021,LB,75822,39.7,39.7
2021,LB,99389,13.7,13.7
2021,LB,57955,15,15
2021,LB,84540,20.7,20.7
2021,LB,82523,2.9,2.9
2021,LB,75826,49,49
2021,LB,57965,23.1,23.1
2021,LB,81307,18.2,18.2
2021,LB,144903,15.6,15.6
2021,LB,42637,31.9,31.9
2021,LB,56291,30,30
2021,LB,102848,45.5,45.5
2021,LB,79466,34.3,34.3
2021,LB,98635,27.6,27.6
2021,LB,58115,34.3,34.3
2021,LB,97718,36.8,36.8
2021,LB,81295,36.9,36.9
2021,LB,101510,12.4,12.4
2021,LB,77213,62.5,62.5
2021,LB,83102,19.9,19.9
2021,LB,124005,36.1,36.1
2021,LB,122212,37.8,37.8
2021,LB,101487,27.3,27.3
2021,LB,61500,26.4,26.4
2021,LB,100485,46.9,46.9
2021,LB,86008,43.2,43.2
2021,LB,130573,40.6,40.6
2021,LB,98314,10.5,10.5
2021,LB,100998,29.7,29.7
2021,LB,34561,15.5,15.5
2021,LB,53549,57.8,57.8
2021,LB,151168,30.3,30.3
2021,LB,99021,12.4,12.4
2021,LB,62732,43,43
2021,LB,56127,25.3,25.3
2021,LB,128264,23,23
2021,LB,55438,26.7,26.7
2021,LB,97730,32.9,32.9
2021,LB,97546,39.2,39.2
2021,LB,122378,15.8,15.8
2021,LB,77187,29.4,29.4
2021,LB,23093,33.9,33.9
2021,LB,147128,30.1,30.1
2021,LB,146280,40.9,40.9
2021,LB,44194,30.4,30.4
2021,LB,77152,20.4,20.4
2021,LB,124345,20.1,20.1
2021,LB,99748,16.3,16.3
2021,LB,82541,22.7,22.7
2021,LB,145230,27.1,27.1
2021,LB,97883,23.6,23.6
2021,LB,99763,42.1,42.1
2021,LB,55053,16.1,16.1
2021,LB,76668,26.2,26.2
2021,LB,98982,29.4,29.4
2021,LB,58108,34,34
2021,LB,42679,24.4,24.4
2021,LB,53587,56.4,56.4
2021,LB,45037,26,26
2021,LB,57662,30.9,30.9
2021,LB,81348,9.2,9.2
2025,LB,158711,25.4,25.4
2025,LB,156725,63.2,63.2
2025,LB,177067,37.1,37.1
2025,LB,172423,23.3,23.3
2025,LB,147399,13.8,13.8
2025,LB,170102,33.2,33.2
2025,LB,145978,71.6,71.6
2025,LB,163069,24.7,24.7
2025,LB,192037,21.4,21.4
2025,LB,183345,43.2,43.2
2025,LB,162488,28.6,28.6
2025,LB,189285,40.4,40.4
2025,LB,123012,75.4,75.4
2025,LB,150929,49,49
2025,LB,160580,46.1,46.1
2020,LB,40640,61.9,61.9
2020,LB,77160,40,40
2020,LB,99368,35.5,35.5
2020,LB,99729,47.5,47.5
2020,LB,77266,33.9,33.9
2020,LB,81280,39,39
2020,LB,57757,29.9,29.9
2020,LB,125348,45.2,45.2
2020,LB,58205,56.4,56.4
2020,LB,58289,38.3,38.3
2020,LB,101496,21.3,21.3
2020,LB,81342,39.8,39.8
2020,LB,99743,50.2,50.2
2020,LB,100457,31.7,31.7
2020,LB,81272,26.2,26.2
2020,LB,101079,62.5,62.5
2020,LB,99107,19.8,19.8
2020,LB,83855,51.1,51.1
2020,LB,52109,29.3,29.3
2020,LB,98780,47.3,47.3
2020,LB,57986,43.1,43.1
2020,LB,58203,61.3,61.3
2020,LB,123448,22.6,22.6
2020,LB,98640,56.2,56.2
2020,LB,97723,39.5,39.5
2020,LB,97635,36.1,36.1
2020,LB,72169,32.8,32.8
2020,LB,82560,39.9,39.9
2020,LB,64363,68.4,68.4
2020,LB,97709,48.3,48.3
2020,LB,77121,32.9,32.9
2020,LB,81349,18.3,18.3
2020,LB,81225,44.1,44.1
2020,LB,131853,28.7,28.7
2020,LB,122396,20.6,20.6
2020,LB,100993,43.5,43.5
2020,LB,98532,46.8,46.8
2020,LB,123817,22,22
2020,LB,55020,19,19
2020,LB,58293,41.4,41.4
2020,LB,55050,81.3,81.3
2020,LB,122674,53.7,53.7
2020,LB,60765,33.4,33.4
2020,LB,50660,56.4,56.4
2020,LB,82552,48.9,48.9
2019,LB,98990,23.3,23.3
2019,LB,77185,43.9,43.9
2019,LB,75822,42.4,42.4
2019,LB,58177,18.6,18.6
2019,LB,57955,18.9,18.9
2019,LB,77203,30.7,30.7
2019,LB,81307,56.5,56.5
2019,LB,58259,18,18
2019,LB,99793,41.4,41.4
2019,LB,101002,47.6,47.6
2019,LB,77128,10.7,10.7
2019,LB,58115,54.1,54.1
2019,LB,81325,55.2,55.2
2019,LB,81295,40.1,40.1
2019,LB,55439,49.1,49.1
2019,LB,57847,18.3,18.3
2019,LB,55054,47.6,47.6
2019,LB,81352,100,100
2019,LB,86008,25.8,25.8
2019,LB,100998,25.8,25.8
2019,LB,99021,19.9,19.9
2019,LB,58261,22.5,22.5
2019,LB,77187,40.1,40.1
2019,LB,23093,51.3,51.3
2019,LB,81442,16.1,16.1
2019,LB,44194,69.4,69.4
2019,LB,81446,29.1,29.1
2019,LB,77152,40.1,40.1
2019,LB,83821,24.9,24.9
2019,LB,58232,21.2,21.2
2019,LB,97883,24.3,24.3
2019,LB,55053,36.6,36.6
2019,LB,98982,24.4,24.4
2019,LB,58108,39.9,39.9
2019,LB,42679,45.3,45.3
2019,LB,45037,57.3,57.3
2019,LB,81458,34.3,34.3
2019,LB,81311,24.4,24.4
2019,LB,76624,17.7,17.7
2019,LB,99788,42.1,42.1
2019,LB,57996,62.7,62.7
2019,LB,57810,63.1,63.1
2019,LB,81243,73.2,73.2
2019,LB,99374,19.1,19.1
2019,LB,97906,41.5,41.5
2019,LB,58069,42.8,42.8
2019,LB,77214,48.3,48.3
2019,LB,40640,49.4,49.4
2019,LB,58200,36.9,36.9
2019,LB,99368,34.8,34.8
2019,LB,77266,46.5,46.5
2019,LB,57757,35.8,35.8
2019,LB,58205,52.4,52.4
2019,LB,58289,42.7,42.7
2019,LB,81342,22,22
2019,LB,81272,12.4,12.4
2019,LB,52109,8.5,8.5
2019,LB,82554,16.8,16.8
2019,LB,58203,65.2,65.2
2019,LB,98640,20.1,20.1
2019,LB,99499,32.6,32.6
2019,LB,97723,61.7,61.7
2019,LB,82559,27.9,27.9
2019,LB,64363,55.9,55.9
2019,LB,98998,35.9,35.9
2019,LB,100993,15.1,15.1
2019,LB,98532,40.1,40.1
2019,LB,81351,45.6,45.6
2019,LB,100986,18.7,18.7
2019,LB,76739,5.4,5.4
2019,LB,43085,40.4,40.4
2019,LB,55020,31.5,31.5
2019,LB,98170,36.1,36.1
2019,LB,58293,46.7,46.7
2019,LB,55050,60.7,60.7
2019,LB,82552,31.4,31.4
2019,LB,77236,36.7,36.7
2018,LB,75822,21.3,21.3
2018,LB,57955,31.6,31.6
2018,LB,75826,26.6,26.6
2018,LB,58259,12.4,12.4
2018,LB,57847,39.1,39.1
2021,LB,123424,41,41
2021,LB,81458,27.2,27.2
2021,LB,82557,24.4,24.4
2021,LB,101226,50.8,50.8
2021,LB,81311,32.2,32.2
2021,LB,54193,35,35
2021,LB,76624,48,48
2021,LB,81425,7.7,7.7
2021,LB,57996,35.4,35.4
2021,LB,146721,100,100
2021,LB,81249,51.6,51.6
2021,LB,144145,18.8,18.8
2021,LB,130354,33.7,33.7
2021,LB,98536,29.5,29.5
